"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced"	"MCD - Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"New Jersey"	"34"	"1999"	"1999"	"Drug-induced causes"	"D"	757	8359592	9.1
	"New Jersey"	"34"	"1999"	"1999"	"Alcohol-induced causes"	"A"	160	8359592	1.9
	"New Jersey"	"34"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	677	8359592	8.1
	"New Jersey"	"34"	"2000"	"2000"	"Drug-induced causes"	"D"	795	8414350	9.4
	"New Jersey"	"34"	"2000"	"2000"	"Alcohol-induced causes"	"A"	214	8414350	2.5
	"New Jersey"	"34"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	724	8414350	8.6
	"New Jersey"	"34"	"2001"	"2001"	"Drug-induced causes"	"D"	796	8492671	9.4
	"New Jersey"	"34"	"2001"	"2001"	"Alcohol-induced causes"	"A"	190	8492671	2.2
	"New Jersey"	"34"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	760	8492671	8.9
	"New Jersey"	"34"	"2002"	"2002"	"Drug-induced causes"	"D"	885	8552643	10.3
	"New Jersey"	"34"	"2002"	"2002"	"Alcohol-induced causes"	"A"	224	8552643	2.6
	"New Jersey"	"34"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	857	8552643	10.0
	"New Jersey"	"34"	"2003"	"2003"	"Drug-induced causes"	"D"	792	8601402	9.2
	"New Jersey"	"34"	"2003"	"2003"	"Alcohol-induced causes"	"A"	177	8601402	2.1
	"New Jersey"	"34"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	774	8601402	9.0
	"New Jersey"	"34"	"2004"	"2004"	"Drug-induced causes"	"D"	711	8634561	8.2
	"New Jersey"	"34"	"2004"	"2004"	"Alcohol-induced causes"	"A"	124	8634561	1.4
	"New Jersey"	"34"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	671	8634561	7.8
	"New Jersey"	"34"	"2005"	"2005"	"Drug-induced causes"	"D"	966	8651974	11.2
	"New Jersey"	"34"	"2005"	"2005"	"Alcohol-induced causes"	"A"	192	8651974	2.2
	"New Jersey"	"34"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	929	8651974	10.7
	"New Jersey"	"34"	"2006"	"2006"	"Drug-induced causes"	"D"	1009	8661679	11.6
	"New Jersey"	"34"	"2006"	"2006"	"Alcohol-induced causes"	"A"	140	8661679	1.6
	"New Jersey"	"34"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	959	8661679	11.1
	"New Jersey"	"34"	"2007"	"2007"	"Drug-induced causes"	"D"	797	8677885	9.2
	"New Jersey"	"34"	"2007"	"2007"	"Alcohol-induced causes"	"A"	114	8677885	1.3
	"New Jersey"	"34"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	750	8677885	8.6
	"New Jersey"	"34"	"2008"	"2008"	"Drug-induced causes"	"D"	808	8711090	9.3
	"New Jersey"	"34"	"2008"	"2008"	"Alcohol-induced causes"	"A"	128	8711090	1.5
	"New Jersey"	"34"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	734	8711090	8.4
	"New Jersey"	"34"	"2009"	"2009"	"Drug-induced causes"	"D"	343	8755602	3.9
	"New Jersey"	"34"	"2009"	"2009"	"Alcohol-induced causes"	"A"	27	8755602	0.3
	"New Jersey"	"34"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	280	8755602	3.2
	"New Jersey"	"34"	"2010"	"2010"	"Drug-induced causes"	"D"	903	8791894	10.3
	"New Jersey"	"34"	"2010"	"2010"	"Alcohol-induced causes"	"A"	131	8791894	1.5
	"New Jersey"	"34"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	892	8791894	10.1
	"New Jersey"	"34"	"2011"	"2011"	"Drug-induced causes"	"D"	1042	8821155	11.8
	"New Jersey"	"34"	"2011"	"2011"	"Alcohol-induced causes"	"A"	171	8821155	1.9
	"New Jersey"	"34"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	1032	8821155	11.7
	"New Jersey"	"34"	"2012"	"2012"	"Drug-induced causes"	"D"	1268	8864590	14.3
	"New Jersey"	"34"	"2012"	"2012"	"Alcohol-induced causes"	"A"	209	8864590	2.4
	"New Jersey"	"34"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	1253	8864590	14.1
	"New Jersey"	"34"	"2013"	"2013"	"Drug-induced causes"	"D"	1331	8899339	15.0
	"New Jersey"	"34"	"2013"	"2013"	"Alcohol-induced causes"	"A"	195	8899339	2.2
	"New Jersey"	"34"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	1325	8899339	14.9
	"New Jersey"	"34"	"2014"	"2014"	"Drug-induced causes"	"D"	1303	8938175	14.6
	"New Jersey"	"34"	"2014"	"2014"	"Alcohol-induced causes"	"A"	243	8938175	2.7
	"New Jersey"	"34"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	1286	8938175	14.4
	"New Jersey"	"34"	"2015"	"2015"	"Drug-induced causes"	"D"	1506	8958013	16.8
	"New Jersey"	"34"	"2015"	"2015"	"Alcohol-induced causes"	"A"	217	8958013	2.4
	"New Jersey"	"34"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	1485	8958013	16.6
	"New Jersey"	"34"	"2016"	"2016"	"Drug-induced causes"	"D"	2132	8944469	23.8
	"New Jersey"	"34"	"2016"	"2016"	"Alcohol-induced causes"	"A"	363	8944469	4.1
	"New Jersey"	"34"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	2093	8944469	23.4
	"New Jersey"	"34"	"2017"	"2017"	"Drug-induced causes"	"D"	2752	9005644	30.6
	"New Jersey"	"34"	"2017"	"2017"	"Alcohol-induced causes"	"A"	483	9005644	5.4
	"New Jersey"	"34"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	2733	9005644	30.3
	"New Jersey"	"34"	"2018"	"2018"	"Drug-induced causes"	"D"	2980	8908520	33.5
	"New Jersey"	"34"	"2018"	"2018"	"Alcohol-induced causes"	"A"	588	8908520	6.6
	"New Jersey"	"34"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	2951	8908520	33.1
	"New Jersey"	"34"	"2019"	"2019"	"Drug-induced causes"	"D"	2867	8882190	32.3
	"New Jersey"	"34"	"2019"	"2019"	"Alcohol-induced causes"	"A"	575	8882190	6.5
	"New Jersey"	"34"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	2842	8882190	32.0
	"New Mexico"	"35"	"1999"	"1999"	"Drug-induced causes"	"D"	275	1808082	15.2
	"New Mexico"	"35"	"1999"	"1999"	"Alcohol-induced causes"	"A"	56	1808082	3.1
	"New Mexico"	"35"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	275	1808082	15.2
	"New Mexico"	"35"	"2000"	"2000"	"Drug-induced causes"	"D"	281	1819046	15.4
	"New Mexico"	"35"	"2000"	"2000"	"Alcohol-induced causes"	"A"	74	1819046	4.1
	"New Mexico"	"35"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	281	1819046	15.4
	"New Mexico"	"35"	"2001"	"2001"	"Drug-induced causes"	"D"	277	1831690	15.1
	"New Mexico"	"35"	"2001"	"2001"	"Alcohol-induced causes"	"A"	61	1831690	3.3
	"New Mexico"	"35"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	276	1831690	15.1
	"New Mexico"	"35"	"2002"	"2002"	"Drug-induced causes"	"D"	301	1855309	16.2
	"New Mexico"	"35"	"2002"	"2002"	"Alcohol-induced causes"	"A"	67	1855309	3.6
	"New Mexico"	"35"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	300	1855309	16.2
	"New Mexico"	"35"	"2003"	"2003"	"Drug-induced causes"	"D"	373	1877574	19.9
	"New Mexico"	"35"	"2003"	"2003"	"Alcohol-induced causes"	"A"	86	1877574	4.6
	"New Mexico"	"35"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	373	1877574	19.9
	"New Mexico"	"35"	"2004"	"2004"	"Drug-induced causes"	"D"	331	1903808	17.4
	"New Mexico"	"35"	"2004"	"2004"	"Alcohol-induced causes"	"A"	77	1903808	4.0
	"New Mexico"	"35"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	330	1903808	17.3
	"New Mexico"	"35"	"2005"	"2005"	"Drug-induced causes"	"D"	385	1932274	19.9
	"New Mexico"	"35"	"2005"	"2005"	"Alcohol-induced causes"	"A"	98	1932274	5.1
	"New Mexico"	"35"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	384	1932274	19.9
	"New Mexico"	"35"	"2006"	"2006"	"Drug-induced causes"	"D"	435	1962137	22.2
	"New Mexico"	"35"	"2006"	"2006"	"Alcohol-induced causes"	"A"	101	1962137	5.1
	"New Mexico"	"35"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	435	1962137	22.2
	"New Mexico"	"35"	"2007"	"2007"	"Drug-induced causes"	"D"	471	1990070	23.7
	"New Mexico"	"35"	"2007"	"2007"	"Alcohol-induced causes"	"A"	106	1990070	5.3
	"New Mexico"	"35"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	470	1990070	23.6
	"New Mexico"	"35"	"2008"	"2008"	"Drug-induced causes"	"D"	534	2010662	26.6
	"New Mexico"	"35"	"2008"	"2008"	"Alcohol-induced causes"	"A"	147	2010662	7.3
	"New Mexico"	"35"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	533	2010662	26.5
	"New Mexico"	"35"	"2009"	"2009"	"Drug-induced causes"	"D"	447	2036802	21.9
	"New Mexico"	"35"	"2009"	"2009"	"Alcohol-induced causes"	"A"	127	2036802	6.2
	"New Mexico"	"35"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	444	2036802	21.8
	"New Mexico"	"35"	"2010"	"2010"	"Drug-induced causes"	"D"	487	2059179	23.7
	"New Mexico"	"35"	"2010"	"2010"	"Alcohol-induced causes"	"A"	112	2059179	5.4
	"New Mexico"	"35"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	485	2059179	23.6
	"New Mexico"	"35"	"2011"	"2011"	"Drug-induced causes"	"D"	537	2082224	25.8
	"New Mexico"	"35"	"2011"	"2011"	"Alcohol-induced causes"	"A"	144	2082224	6.9
	"New Mexico"	"35"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	535	2082224	25.7
	"New Mexico"	"35"	"2012"	"2012"	"Drug-induced causes"	"D"	502	2085538	24.1
	"New Mexico"	"35"	"2012"	"2012"	"Alcohol-induced causes"	"A"	134	2085538	6.4
	"New Mexico"	"35"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	500	2085538	24.0
	"New Mexico"	"35"	"2013"	"2013"	"Drug-induced causes"	"D"	471	2085287	22.6
	"New Mexico"	"35"	"2013"	"2013"	"Alcohol-induced causes"	"A"	121	2085287	5.8
	"New Mexico"	"35"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	471	2085287	22.6
	"New Mexico"	"35"	"2014"	"2014"	"Drug-induced causes"	"D"	559	2085572	26.8
	"New Mexico"	"35"	"2014"	"2014"	"Alcohol-induced causes"	"A"	113	2085572	5.4
	"New Mexico"	"35"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	558	2085572	26.8
	"New Mexico"	"35"	"2015"	"2015"	"Drug-induced causes"	"D"	516	2085109	24.7
	"New Mexico"	"35"	"2015"	"2015"	"Alcohol-induced causes"	"A"	111	2085109	5.3
	"New Mexico"	"35"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	513	2085109	24.6
	"New Mexico"	"35"	"2016"	"2016"	"Drug-induced causes"	"D"	525	2081015	25.2
	"New Mexico"	"35"	"2016"	"2016"	"Alcohol-induced causes"	"A"	96	2081015	4.6
	"New Mexico"	"35"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	522	2081015	25.1
	"New Mexico"	"35"	"2017"	"2017"	"Drug-induced causes"	"D"	515	2088070	24.7
	"New Mexico"	"35"	"2017"	"2017"	"Alcohol-induced causes"	"A"	116	2088070	5.6
	"New Mexico"	"35"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	515	2088070	24.7
	"New Mexico"	"35"	"2018"	"2018"	"Drug-induced causes"	"D"	562	2095428	26.8
	"New Mexico"	"35"	"2018"	"2018"	"Alcohol-induced causes"	"A"	116	2095428	5.5
	"New Mexico"	"35"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	557	2095428	26.6
	"New Mexico"	"35"	"2019"	"2019"	"Drug-induced causes"	"D"	632	2096829	30.1
	"New Mexico"	"35"	"2019"	"2019"	"Alcohol-induced causes"	"A"	137	2096829	6.5
	"New Mexico"	"35"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	631	2096829	30.1
	"New York"	"36"	"1999"	"1999"	"Drug-induced causes"	"D"	1100	18882725	5.8
	"New York"	"36"	"1999"	"1999"	"Alcohol-induced causes"	"A"	193	18882725	1.0
	"New York"	"36"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	1056	18882725	5.6
	"New York"	"36"	"2000"	"2000"	"Drug-induced causes"	"D"	901	18976457	4.7
	"New York"	"36"	"2000"	"2000"	"Alcohol-induced causes"	"A"	229	18976457	1.2
	"New York"	"36"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	851	18976457	4.5
	"New York"	"36"	"2001"	"2001"	"Drug-induced causes"	"D"	1280	19082838	6.7
	"New York"	"36"	"2001"	"2001"	"Alcohol-induced causes"	"A"	245	19082838	1.3
	"New York"	"36"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	1210	19082838	6.3
	"New York"	"36"	"2002"	"2002"	"Drug-induced causes"	"D"	1117	19137800	5.8
	"New York"	"36"	"2002"	"2002"	"Alcohol-induced causes"	"A"	221	19137800	1.2
	"New York"	"36"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	1031	19137800	5.4
	"New York"	"36"	"2003"	"2003"	"Drug-induced causes"	"D"	1209	19175939	6.3
	"New York"	"36"	"2003"	"2003"	"Alcohol-induced causes"	"A"	284	19175939	1.5
	"New York"	"36"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	1124	19175939	5.9
	"New York"	"36"	"2004"	"2004"	"Drug-induced causes"	"D"	1067	19171567	5.6
	"New York"	"36"	"2004"	"2004"	"Alcohol-induced causes"	"A"	204	19171567	1.1
	"New York"	"36"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	987	19171567	5.1
	"New York"	"36"	"2005"	"2005"	"Drug-induced causes"	"D"	1175	19132610	6.1
	"New York"	"36"	"2005"	"2005"	"Alcohol-induced causes"	"A"	113	19132610	0.6
	"New York"	"36"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	1090	19132610	5.7
	"New York"	"36"	"2006"	"2006"	"Drug-induced causes"	"D"	1949	19104631	10.2
	"New York"	"36"	"2006"	"2006"	"Alcohol-induced causes"	"A"	171	19104631	0.9
	"New York"	"36"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	1854	19104631	9.7
	"New York"	"36"	"2007"	"2007"	"Drug-induced causes"	"D"	1909	19132335	10.0
	"New York"	"36"	"2007"	"2007"	"Alcohol-induced causes"	"A"	241	19132335	1.3
	"New York"	"36"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	1839	19132335	9.6
	"New York"	"36"	"2008"	"2008"	"Drug-induced causes"	"D"	1856	19212436	9.7
	"New York"	"36"	"2008"	"2008"	"Alcohol-induced causes"	"A"	318	19212436	1.7
	"New York"	"36"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	1789	19212436	9.3
	"New York"	"36"	"2009"	"2009"	"Drug-induced causes"	"D"	1797	19307066	9.3
	"New York"	"36"	"2009"	"2009"	"Alcohol-induced causes"	"A"	270	19307066	1.4
	"New York"	"36"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	1691	19307066	8.8
	"New York"	"36"	"2010"	"2010"	"Drug-induced causes"	"D"	1760	19378102	9.1
	"New York"	"36"	"2010"	"2010"	"Alcohol-induced causes"	"A"	307	19378102	1.6
	"New York"	"36"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	1649	19378102	8.5
	"New York"	"36"	"2011"	"2011"	"Drug-induced causes"	"D"	2149	19465197	11.0
	"New York"	"36"	"2011"	"2011"	"Alcohol-induced causes"	"A"	388	19465197	2.0
	"New York"	"36"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	2070	19465197	10.6
	"New York"	"36"	"2012"	"2012"	"Drug-induced causes"	"D"	2262	19570261	11.6
	"New York"	"36"	"2012"	"2012"	"Alcohol-induced causes"	"A"	435	19570261	2.2
	"New York"	"36"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	2203	19570261	11.3
	"New York"	"36"	"2013"	"2013"	"Drug-induced causes"	"D"	2483	19651127	12.6
	"New York"	"36"	"2013"	"2013"	"Alcohol-induced causes"	"A"	467	19651127	2.4
	"New York"	"36"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	2409	19651127	12.3
	"New York"	"36"	"2014"	"2014"	"Drug-induced causes"	"D"	2510	19746227	12.7
	"New York"	"36"	"2014"	"2014"	"Alcohol-induced causes"	"A"	485	19746227	2.5
	"New York"	"36"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	2422	19746227	12.3
	"New York"	"36"	"2015"	"2015"	"Drug-induced causes"	"D"	3009	19795791	15.2
	"New York"	"36"	"2015"	"2015"	"Alcohol-induced causes"	"A"	585	19795791	3.0
	"New York"	"36"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	2892	19795791	14.6
	"New York"	"36"	"2016"	"2016"	"Drug-induced causes"	"D"	3894	19745289	19.7
	"New York"	"36"	"2016"	"2016"	"Alcohol-induced causes"	"A"	756	19745289	3.8
	"New York"	"36"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	3765	19745289	19.1
	"New York"	"36"	"2017"	"2017"	"Drug-induced causes"	"D"	4117	19849399	20.7
	"New York"	"36"	"2017"	"2017"	"Alcohol-induced causes"	"A"	801	19849399	4.0
	"New York"	"36"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	4033	19849399	20.3
	"New York"	"36"	"2018"	"2018"	"Drug-induced causes"	"D"	3904	19542209	20.0
	"New York"	"36"	"2018"	"2018"	"Alcohol-induced causes"	"A"	735	19542209	3.8
	"New York"	"36"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	3802	19542209	19.5
	"New York"	"36"	"2019"	"2019"	"Drug-induced causes"	"D"	3814	19453561	19.6
	"New York"	"36"	"2019"	"2019"	"Alcohol-induced causes"	"A"	764	19453561	3.9
	"New York"	"36"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	3732	19453561	19.2
	"North Carolina"	"37"	"1999"	"1999"	"Drug-induced causes"	"D"	401	7949361	5.0
	"North Carolina"	"37"	"1999"	"1999"	"Alcohol-induced causes"	"A"	28	7949361	0.4
	"North Carolina"	"37"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	398	7949361	5.0
	"North Carolina"	"37"	"2000"	"2000"	"Drug-induced causes"	"D"	531	8049313	6.6
	"North Carolina"	"37"	"2000"	"2000"	"Alcohol-induced causes"	"A"	74	8049313	0.9
	"North Carolina"	"37"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	529	8049313	6.6
	"North Carolina"	"37"	"2001"	"2001"	"Drug-induced causes"	"D"	584	8210122	7.1
	"North Carolina"	"37"	"2001"	"2001"	"Alcohol-induced causes"	"A"	56	8210122	0.7
	"North Carolina"	"37"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	580	8210122	7.1
	"North Carolina"	"37"	"2002"	"2002"	"Drug-induced causes"	"D"	684	8326201	8.2
	"North Carolina"	"37"	"2002"	"2002"	"Alcohol-induced causes"	"A"	53	8326201	0.6
	"North Carolina"	"37"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	679	8326201	8.2
	"North Carolina"	"37"	"2003"	"2003"	"Drug-induced causes"	"D"	833	8422501	9.9
	"North Carolina"	"37"	"2003"	"2003"	"Alcohol-induced causes"	"A"	71	8422501	0.8
	"North Carolina"	"37"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	821	8422501	9.7
	"North Carolina"	"37"	"2004"	"2004"	"Drug-induced causes"	"D"	917	8553152	10.7
	"North Carolina"	"37"	"2004"	"2004"	"Alcohol-induced causes"	"A"	74	8553152	0.9
	"North Carolina"	"37"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	912	8553152	10.7
	"North Carolina"	"37"	"2005"	"2005"	"Drug-induced causes"	"D"	1061	8705407	12.2
	"North Carolina"	"37"	"2005"	"2005"	"Alcohol-induced causes"	"A"	109	8705407	1.3
	"North Carolina"	"37"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	1056	8705407	12.1
	"North Carolina"	"37"	"2006"	"2006"	"Drug-induced causes"	"D"	1120	8917270	12.6
	"North Carolina"	"37"	"2006"	"2006"	"Alcohol-induced causes"	"A"	104	8917270	1.2
	"North Carolina"	"37"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	1117	8917270	12.5
	"North Carolina"	"37"	"2007"	"2007"	"Drug-induced causes"	"D"	1125	9118037	12.3
	"North Carolina"	"37"	"2007"	"2007"	"Alcohol-induced causes"	"A"	117	9118037	1.3
	"North Carolina"	"37"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	1120	9118037	12.3
	"North Carolina"	"37"	"2008"	"2008"	"Drug-induced causes"	"D"	1217	9309449	13.1
	"North Carolina"	"37"	"2008"	"2008"	"Alcohol-induced causes"	"A"	132	9309449	1.4
	"North Carolina"	"37"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	1217	9309449	13.1
	"North Carolina"	"37"	"2009"	"2009"	"Drug-induced causes"	"D"	1223	9449566	12.9
	"North Carolina"	"37"	"2009"	"2009"	"Alcohol-induced causes"	"A"	142	9449566	1.5
	"North Carolina"	"37"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	1221	9449566	12.9
	"North Carolina"	"37"	"2010"	"2010"	"Drug-induced causes"	"D"	1125	9535483	11.8
	"North Carolina"	"37"	"2010"	"2010"	"Alcohol-induced causes"	"A"	133	9535483	1.4
	"North Carolina"	"37"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	1120	9535483	11.7
	"North Carolina"	"37"	"2011"	"2011"	"Drug-induced causes"	"D"	1303	9656401	13.5
	"North Carolina"	"37"	"2011"	"2011"	"Alcohol-induced causes"	"A"	122	9656401	1.3
	"North Carolina"	"37"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	1301	9656401	13.5
	"North Carolina"	"37"	"2012"	"2012"	"Drug-induced causes"	"D"	1346	9752073	13.8
	"North Carolina"	"37"	"2012"	"2012"	"Alcohol-induced causes"	"A"	150	9752073	1.5
	"North Carolina"	"37"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	1341	9752073	13.8
	"North Carolina"	"37"	"2013"	"2013"	"Drug-induced causes"	"D"	1308	9848060	13.3
	"North Carolina"	"37"	"2013"	"2013"	"Alcohol-induced causes"	"A"	178	9848060	1.8
	"North Carolina"	"37"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	1302	9848060	13.2
	"North Carolina"	"37"	"2014"	"2014"	"Drug-induced causes"	"D"	1435	9943964	14.4
	"North Carolina"	"37"	"2014"	"2014"	"Alcohol-induced causes"	"A"	192	9943964	1.9
	"North Carolina"	"37"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	1413	9943964	14.2
	"North Carolina"	"37"	"2015"	"2015"	"Drug-induced causes"	"D"	1636	10042802	16.3
	"North Carolina"	"37"	"2015"	"2015"	"Alcohol-induced causes"	"A"	232	10042802	2.3
	"North Carolina"	"37"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	1625	10042802	16.2
	"North Carolina"	"37"	"2016"	"2016"	"Drug-induced causes"	"D"	2040	10146788	20.1
	"North Carolina"	"37"	"2016"	"2016"	"Alcohol-induced causes"	"A"	267	10146788	2.6
	"North Carolina"	"37"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	2027	10146788	20.0
	"North Carolina"	"37"	"2017"	"2017"	"Drug-induced causes"	"D"	2515	10273419	24.5
	"North Carolina"	"37"	"2017"	"2017"	"Alcohol-induced causes"	"A"	368	10273419	3.6
	"North Carolina"	"37"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	2484	10273419	24.2
	"North Carolina"	"37"	"2018"	"2018"	"Drug-induced causes"	"D"	2340	10383620	22.5
	"North Carolina"	"37"	"2018"	"2018"	"Alcohol-induced causes"	"A"	384	10383620	3.7
	"North Carolina"	"37"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	2324	10383620	22.4
	"North Carolina"	"37"	"2019"	"2019"	"Drug-induced causes"	"D"	2378	10488084	22.7
	"North Carolina"	"37"	"2019"	"2019"	"Alcohol-induced causes"	"A"	357	10488084	3.4
	"North Carolina"	"37"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	2348	10488084	22.4
	"North Dakota"	"38"	"1999"	"1999"	"Drug-induced causes"	"D"	15	644259	Unreliable
	"North Dakota"	"38"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	15	644259	Unreliable
	"North Dakota"	"38"	"2000"	"2000"	"Drug-induced causes"	"D"	16	642200	Unreliable
	"North Dakota"	"38"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	16	642200	Unreliable
