"","Year","State","MCD...Drug.Alcohol.Induced.Cause.Code","Cause","Gender","Deaths","Population","Crude.Rate"
"3038",2009,"Ohio","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",77,5626878,"1.4"
"3039",2009,"Ohio","D3",NA,NA,0,NA,NA
"3040",2009,"Ohio","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",43,5902018,"0.7"
"3041",2009,"Ohio","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",28,5626878,"0.5"
"3042",2009,"Oklahoma","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",291,1878034,"15.5"
"3043",2009,"Oklahoma","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",392,1839538,"21.3"
"3044",2009,"Oklahoma","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",29,1878034,"1.5"
"3045",2009,"Oklahoma","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",43,1839538,"2.3"
"3046",2009,"Oklahoma","D3",NA,NA,0,NA,NA
"3047",2009,"Oklahoma","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",24,1878034,"1.3"
"3048",2009,"Oklahoma","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",17,1839538,"Unreliable"
"3049",2009,"Oregon","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",136,1923209,"7.1"
"3050",2009,"Oregon","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",245,1885391,"13.0"
"3051",2009,"Oregon","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",55,1923209,"2.9"
"3052",2009,"Oregon","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",39,1885391,"2.1"
"3053",2009,"Oregon","D3",NA,NA,0,NA,NA
"3054",2009,"Oregon","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",28,1923209,"1.5"
"3055",2009,"Oregon","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",25,1885391,"1.3"
"3056",2009,"Pennsylvania","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",533,6497024,"8.2"
"3057",2009,"Pennsylvania","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1114,6169834,"18.1"
"3058",2009,"Pennsylvania","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",116,6497024,"1.8"
"3059",2009,"Pennsylvania","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",120,6169834,"1.9"
"3060",2009,"Pennsylvania","D3",NA,NA,0,NA,NA
"3061",2009,"Pennsylvania","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",42,6497024,"0.6"
"3062",2009,"Pennsylvania","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",60,6169834,"1.0"
"3063",2009,"Rhode Island","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",47,544764,"8.6"
"3064",2009,"Rhode Island","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",97,508882,"19.1"
"3065",2009,"Rhode Island","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",12,508882,"Unreliable"
"3066",2009,"Rhode Island","D3",NA,NA,0,NA,NA
"3067",2009,"Rhode Island","D4",NA,NA,0,NA,NA
"3068",2009,"South Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",265,2357030,"11.2"
"3069",2009,"South Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",323,2232842,"14.5"
"3070",2009,"South Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",34,2357030,"1.4"
"3071",2009,"South Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",36,2232842,"1.6"
"3072",2009,"South Carolina","D3",NA,NA,0,NA,NA
"3073",2009,"South Carolina","D4",NA,NA,0,NA,NA
"3074",2009,"South Dakota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",11,403198,"Unreliable"
"3075",2009,"South Dakota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",17,403869,"Unreliable"
"3076",2009,"South Dakota","D2",NA,NA,0,NA,NA
"3077",2009,"South Dakota","D3",NA,NA,0,NA,NA
"3078",2009,"South Dakota","D4",NA,NA,0,NA,NA
"3079",2009,"Tennessee","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",329,3231769,"10.2"
"3080",2009,"Tennessee","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",499,3074250,"16.2"
"3081",2009,"Tennessee","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",69,3231769,"2.1"
"3082",2009,"Tennessee","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",49,3074250,"1.6"
"3083",2009,"Tennessee","D3",NA,NA,0,NA,NA
"3084",2009,"Tennessee","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",40,3231769,"1.2"
"3085",2009,"Tennessee","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",41,3074250,"1.3"
"3086",2009,"Texas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",808,12500150,"6.5"
"3087",2009,"Texas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1416,12301611,"11.5"
"3088",2009,"Texas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",181,12500150,"1.4"
"3089",2009,"Texas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",152,12301611,"1.2"
"3090",2009,"Texas","D3",NA,NA,0,NA,NA
"3091",2009,"Texas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",35,12500150,"0.3"
"3092",2009,"Texas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",48,12301611,"0.4"
"3093",2009,"Utah","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",88,1355509,"6.5"
"3094",2009,"Utah","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",141,1367912,"10.3"
"3095",2009,"Utah","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",36,1355509,"2.7"
"3096",2009,"Utah","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",45,1367912,"3.3"
"3097",2009,"Utah","D3",NA,NA,0,NA,NA
"3098",2009,"Utah","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",94,1355509,"6.9"
"3099",2009,"Utah","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",113,1367912,"8.3"
"3100",2009,"Vermont","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",10,317128,"Unreliable"
"3101",2009,"Vermont","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",36,307689,"11.7"
"3102",2009,"Vermont","D2",NA,NA,0,NA,NA
"3103",2009,"Vermont","D3",NA,NA,0,NA,NA
"3104",2009,"Vermont","D4",NA,NA,0,NA,NA
"3105",2009,"Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",194,4037895,"4.8"
"3106",2009,"Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",344,3888042,"8.8"
"3107",2009,"Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",83,4037895,"2.1"
"3108",2009,"Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",67,3888042,"1.7"
"3109",2009,"Virginia","D3",NA,NA,0,NA,NA
"3110",2009,"Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",11,4037895,"Unreliable"
"3111",2009,"Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",13,3888042,"Unreliable"
"3112",2009,"Washington","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",360,3343920,"10.8"
"3113",2009,"Washington","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",514,3323506,"15.5"
"3114",2009,"Washington","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",71,3343920,"2.1"
"3115",2009,"Washington","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",61,3323506,"1.8"
"3116",2009,"Washington","D3",NA,NA,0,NA,NA
"3117",2009,"Washington","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",28,3343920,"0.8"
"3118",2009,"Washington","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",40,3323506,"1.2"
"3119",2009,"West Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",67,937434,"7.1"
"3120",2009,"West Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",131,910341,"14.4"
"3121",2009,"West Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",12,937434,"Unreliable"
"3122",2009,"West Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",13,910341,"Unreliable"
"3123",2009,"West Virginia","D3",NA,NA,0,NA,NA
"3124",2009,"West Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,937434,"Unreliable"
"3125",2009,"West Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",17,910341,"Unreliable"
"3126",2009,"Wisconsin","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",179,2856103,"6.3"
"3127",2009,"Wisconsin","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",308,2813161,"10.9"
"3128",2009,"Wisconsin","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",71,2856103,"2.5"
"3129",2009,"Wisconsin","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",47,2813161,"1.7"
"3130",2009,"Wisconsin","D3",NA,NA,0,NA,NA
"3131",2009,"Wisconsin","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",22,2856103,"0.8"
"3132",2009,"Wisconsin","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",30,2813161,"1.1"
"3133",2009,"Wyoming","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",24,274046,"8.8"
"3134",2009,"Wyoming","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",36,285805,"12.6"
"3135",2009,"Wyoming","D2",NA,NA,0,NA,NA
"3136",2009,"Wyoming","D3",NA,NA,0,NA,NA
"3137",2009,"Wyoming","D4",NA,NA,0,NA,NA
"3138",2010,"Alabama","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",213,2459548,"8.7"
"3139",2010,"Alabama","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",281,2320188,"12.1"
"3140",2010,"Alabama","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",28,2459548,"1.1"
"3141",2010,"Alabama","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",26,2320188,"1.1"
"3142",2010,"Alabama","D3",NA,NA,0,NA,NA
"3143",2010,"Alabama","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,2459548,"Unreliable"
"3144",2010,"Alabama","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",16,2320188,"Unreliable"
"3145",2010,"Alaska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",41,340603,"12.0"
"3146",2010,"Alaska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",49,369628,"13.3"
"3147",2010,"Alaska","D2",NA,NA,0,NA,NA
"3148",2010,"Alaska","D3",NA,NA,0,NA,NA
"3149",2010,"Alaska","D4",NA,NA,0,NA,NA
"3150",2010,"Arizona","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",365,3216194,"11.3"
"3151",2010,"Arizona","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",589,3175823,"18.5"
"3152",2010,"Arizona","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",86,3216194,"2.7"
"3153",2010,"Arizona","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",82,3175823,"2.6"
"3154",2010,"Arizona","D3",NA,NA,0,NA,NA
"3155",2010,"Arizona","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",59,3216194,"1.8"
"3156",2010,"Arizona","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",42,3175823,"1.3"
"3157",2010,"Arkansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",103,1484281,"6.9"
"3158",2010,"Arkansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",152,1431637,"10.6"
"3159",2010,"Arkansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",31,1484281,"2.1"
"3160",2010,"Arkansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",24,1431637,"1.7"
"3161",2010,"Arkansas","D3",NA,NA,0,NA,NA
"3162",2010,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",37,1484281,"2.5"
"3163",2010,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",38,1431637,"2.7"
"3164",2010,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",1390,18736126,"7.4"
"3165",2010,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",2329,18517830,"12.6"
"3166",2010,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",355,18736126,"1.9"
"3167",2010,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",384,18517830,"2.1"
"3168",2010,"California","D3","Drug poisonings (overdose) Homicide (X85)","Male",12,18517830,"Unreliable"
"3169",2010,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",85,18736126,"0.5"
"3170",2010,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",114,18517830,"0.6"
"3171",2010,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",224,2508534,"8.9"
"3172",2010,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",297,2520662,"11.8"
"3173",2010,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",63,2508534,"2.5"
"3174",2010,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",72,2520662,"2.9"
"3175",2010,"Colorado","D3",NA,NA,0,NA,NA
"3176",2010,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",32,2508534,"1.3"
"3177",2010,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",25,2520662,"1.0"
"3178",2010,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",91,1834483,"5.0"
"3179",2010,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",216,1739614,"12.4"
"3180",2010,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",27,1834483,"1.5"
"3181",2010,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",21,1739614,"1.2"
"3182",2010,"Connecticut","D3",NA,NA,0,NA,NA
"3183",2010,"Connecticut","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",10,1834483,"Unreliable"
"3184",2010,"Connecticut","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",10,1739614,"Unreliable"
"3185",2010,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",53,462995,"11.4"
"3186",2010,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",79,434939,"18.2"
"3187",2010,"Delaware","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",10,434939,"Unreliable"
"3188",2010,"Delaware","D3",NA,NA,0,NA,NA
"3189",2010,"Delaware","D4",NA,NA,0,NA,NA
"3190",2010,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",20,317501,"6.3"
"3191",2010,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",47,284222,"16.5"
"3192",2010,"District of Columbia","D2",NA,NA,0,NA,NA
"3193",2010,"District of Columbia","D3",NA,NA,0,NA,NA
"3194",2010,"District of Columbia","D4",NA,NA,0,NA,NA
"3195",2010,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",950,9611955,"9.9"
"3196",2010,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1763,9189355,"19.2"
"3197",2010,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",234,9611955,"2.4"
"3198",2010,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",235,9189355,"2.6"
"3199",2010,"Florida","D3",NA,NA,0,NA,NA
"3200",2010,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",46,9611955,"0.5"
"3201",2010,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",43,9189355,"0.5"
"3202",2010,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",382,4958482,"7.7"
"3203",2010,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",560,4729171,"11.8"
"3204",2010,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",67,4958482,"1.4"
"3205",2010,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",69,4729171,"1.5"
"3206",2010,"Georgia","D3",NA,NA,0,NA,NA
"3207",2010,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",25,4958482,"0.5"
"3208",2010,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",22,4729171,"0.5"
"3209",2010,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",20,679058,"2.9"
"3210",2010,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",79,681243,"11.6"
"3211",2010,"Hawaii","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",11,679058,"Unreliable"
"3212",2010,"Hawaii","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",16,681243,"Unreliable"
"3213",2010,"Hawaii","D3",NA,NA,0,NA,NA
"3214",2010,"Hawaii","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",20,679058,"2.9"
"3215",2010,"Hawaii","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",13,681243,"Unreliable"
"3216",2010,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",63,782258,"8.1"
"3217",2010,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",57,785324,"7.3"
"3218",2010,"Idaho","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",21,782258,"2.7"
"3219",2010,"Idaho","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",16,785324,"Unreliable"
"3220",2010,"Idaho","D3",NA,NA,0,NA,NA
"3221",2010,"Idaho","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",14,782258,"Unreliable"
"3222",2010,"Idaho","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",15,785324,"Unreliable"
"3223",2010,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",371,6538356,"5.7"
"3224",2010,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",848,6292276,"13.5"
"3225",2010,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",77,6538356,"1.2"
"3226",2010,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",82,6292276,"1.3"
"3227",2010,"Illinois","D3",NA,NA,0,NA,NA
"3228",2010,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",26,6538356,"0.4"
"3229",2010,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",27,6292276,"0.4"
"3230",2010,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",281,3294065,"8.5"
"3231",2010,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",414,3189737,"13.0"
"3232",2010,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",76,3294065,"2.3"
"3233",2010,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",80,3189737,"2.5"
"3234",2010,"Indiana","D3",NA,NA,0,NA,NA
"3235",2010,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",61,3294065,"1.9"
"3236",2010,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",68,3189737,"2.1"
"3237",2010,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",76,1538036,"4.9"
"3238",2010,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",135,1508319,"9.0"
"3239",2010,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",33,1538036,"2.1"
"3240",2010,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",33,1508319,"2.2"
"3241",2010,"Iowa","D3",NA,NA,0,NA,NA
"3242",2010,"Iowa","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",15,1538036,"Unreliable"
"3243",2010,"Iowa","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",12,1508319,"Unreliable"
"3244",2010,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",80,1437710,"5.6"
"3245",2010,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",143,1415408,"10.1"
"3246",2010,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",27,1437710,"1.9"
"3247",2010,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",22,1415408,"1.6"
"3248",2010,"Kansas","D3",NA,NA,0,NA,NA
"3249",2010,"Kansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",18,1437710,"Unreliable"
"3250",2010,"Kansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",18,1415408,"Unreliable"
"3251",2010,"Kentucky","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",343,2204415,"15.6"
